sn,FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy
446,6629,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,20,500,300,-0.8571934,35.4049751,1918.6,4
447,6110,cropland_agroforestry,168,1,Bomet,Acacia,tortilis,50,500,250,-0.8571169,35.4050383,1918.7,4.52
448,6638,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,55,850,560,-0.8571149,35.4049459,1904.3,4.9
449,6637,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,55,850,450,-0.8571097,35.4048814,1955.9,4.82
450,6645,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,30,420,200,-0.8570989,35.4047636,1946.9,4.92
451,6630,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,40,500,130,-0.8570817,35.4049767,1918.7,4.9
452,6631,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,50,550,120,-0.8570567,35.404985,1918.6,4.9
453,6632,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,50,600,120,-0.8570465,35.4049299,1918.6,4.9
454,6317,cropland_agroforestry,168,1,Bomet,Acacia,mearnsii,5,200,40,-0.8570054,35.4050998,1946.6,4.92
455,6111,cropland_agroforestry,168,1,Bomet,Acacia,tortilis,60,500,250,-0.856987,35.4051347,1918.6,4.04
456,6639,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,25,450,350,-0.8569683,35.4050733,1878.4,4.675
457,7094,cropland_agroforestry,168,1,Bomet,Acacia,tortilis,55,450,500,-0.8569534,35.4051048,1946.7,4.94
458,6106,cropland_agroforestry,168,1,Bomet,Acacia,tortilis,20,650,450,-0.8567612,35.405063,1893.8,4.86
459,6633,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,10,300,100,-0.8567533,35.4050783,1922.7,4.7
460,6318,cropland_agroforestry,168,1,Bomet,Acacia,mearnsii,15,350,80,-0.8566524,35.4052918,1946.7,4.933
461,6319,cropland_agroforestry,168,1,Bomet,Acacia,mearnsii,35,700,220,-0.8565964,35.4052661,1947,4.94
462,6628,cropland_agroforestry,168,1,Bomet,Acacia,xanthophloea,50,700,18,-0.8565474,35.4049967,1915.4,4.76
463,6107,cropland_agroforestry,168,1,Bomet,Acacia,tortilis,20,500,100,-0.856536,35.4049351,1912.8,4.8
464,6302,cropland_agroforestry,165,1,Narok,Musa,acuminata,30,400,100,-0.8558319,35.5288078,2133.1,5
465,6238,cropland_agroforestry,165,1,Narok,Musa,acuminata,15,200,100,-0.8558083,35.528845,2133,4.9
466,6237,cropland_agroforestry,165,1,Narok,Musa,acuminata,15,300,100,-0.8557505,35.5287003,2133.1,4.8
467,6213,cropland_agroforestry,165,1,Narok,Musa,acuminata,45,300,120,-0.8557227,35.5286569,2136.7,4.983
468,6194,cropland_agroforestry,165,1,Narok,Musa,acuminata,21,230,100,-0.855695,35.528645,2137.8,4
469,6191,cropland_agroforestry,165,1,Narok,Musa,acuminata,20,200,90,-0.8556648,35.5286812,2136.4,4.95
470,7004,cropland_agroforestry,165,1,Narok,Eucalyptus,robusta,12,250,80,-0.8555617,35.5286817,2145.8,4.3
471,6999,cropland_agroforestry,165,1,Narok,Eucalyptus,robusta,15,210,180,-0.8555468,35.5285938,2169.2,4.66
472,7000,cropland_agroforestry,165,1,Narok,Eucalyptus,robusta,10,350,200,-0.8555413,35.5284789,2169.3,4.68
473,6998,cropland_agroforestry,182,2,Migori,Eucalyptus,robusta,65,1500,520,-0.8529771,34.5708485,1455.4,4.74
474,6997,cropland_agroforestry,182,2,Migori,Eucalyptus,robusta,100,1600,700,-0.8529556,34.5711047,1455.3,4.916
475,6996,cropland_agroforestry,182,2,Migori,Eucalyptus,robusta,130,1300,500,-0.8527009,34.5709538,1455.3,4.54
476,6190,cropland_agroforestry,182,2,Migori,Musa,acuminata,20,550,130,-0.8525634,34.5706983,1484.5,5
477,6655,cropland_agroforestry,182,2,Migori,Grevillea,robusta,43,1700,300,-0.8524261,34.5705489,1484.3,4.84
478,6301,cropland_agroforestry,182,2,Migori,Musa,acuminata,40,350,100,-0.8524084,34.5708749,1455.7,4.48
479,6939,cropland_agroforestry,182,2,Migori,Eucalyptus,robusta,37,1400,350,-0.8522915,34.570625,1484.2,4.44
480,6995,cropland_agroforestry,182,2,Migori,Eucalyptus,robusta,70,1000,450,-0.852228,34.5707373,1455.7,4
481,6290,cropland_agroforestry,182,2,Migori,Musa,acuminata,20,200,100,-0.8522229,34.5707788,1439.8,4.94
482,6776,cropland_agroforestry,182,2,Migori,Grevillea,robusta,40,1150,150,-0.852194,34.5708093,1455.7,4.566
483,6235,cropland_agroforestry,182,2,Migori,Musa,acuminata,20,190,110,-0.8521839,34.5708177,1455.8,4.56
484,6703,cropland_agroforestry,182,2,Migori,Grevillea,robusta,15,500,300,-0.8521383,34.5709607,1439.2,4.08
485,6709,pasture_agroforestry,167,1,Bomet,Grevillea,robusta,34,1100,350,-0.828748,35.4496772,1973.9,4.92
486,6312,pasture_agroforestry,167,1,Bomet,Acacia,mearnsii,25,750,540,-0.8285156,35.4494064,1997.8,4.6
487,7092,pasture_agroforestry,167,1,Bomet,Acacia,tortilis,18,150,250,-0.8283016,35.4497671,1977.4,4.9
488,7001,pasture_agroforestry,167,1,Bomet,Eucalyptus,robusta,25,650,450,-0.8282743,35.4494912,1997.4,4.9
489,6315,pasture_agroforestry,167,1,Bomet,Acacia,mearnsii,15,450,100,-0.828205,35.4499512,1970,4.3
490,6311,pasture_agroforestry,167,1,Bomet,Acacia,mearnsii,20,780,450,-0.8280716,35.450152,2007.9,4.84
491,7093,pasture_agroforestry,167,1,Bomet,Acacia,tortilis,35,220,240,-0.8280707,35.4498408,1977.4,5
492,6643,pasture_agroforestry,167,1,Bomet,Acacia,xanthophloea,30,320,300,-0.82804,35.4495983,1977.8,4.9
493,6644,pasture_agroforestry,167,1,Bomet,Acacia,xanthophloea,25,400,330,-0.8280206,35.4495699,1977.8,5
494,6316,pasture_agroforestry,167,1,Bomet,Acacia,mearnsii,40,500,300,-0.8278995,35.4498038,1977.6,4.74
495,7030,pasture_agroforestry,167,1,Bomet,Eucalyptus,robusta,8,250,100,-0.8277724,35.4493821,1969.4,4.875
496,6940,pasture_agroforestry,167,1,Bomet,Eucalyptus,robusta,80,1650,850,-0.8277685,35.4493828,2005.5,4.92
497,6243,cropland_agroforestry,166,1,Narok,Musa,acuminata,25,250,100,-0.8152809,35.5372487,2077.3,4.96
498,6242,cropland_agroforestry,166,1,Narok,Musa,acuminata,15,210,300,-0.8152721,35.537274,2078.1,4.95
499,6241,cropland_agroforestry,166,1,Narok,Musa,acuminata,25,250,300,-0.8152638,35.5372343,2078,4.7
500,6220,cropland_agroforestry,166,1,Narok,Musa,acuminata,45,300,120,-0.8152611,35.5370967,2081.4,4.92
501,6192,cropland_agroforestry,166,1,Narok,Musa,acuminata,40,300,200,-0.8152429,35.5369973,2080.2,4.94
502,6240,cropland_agroforestry,166,1,Narok,Musa,acuminata,13,168,100,-0.8152398,35.5371798,2077.7,4.86
503,6239,cropland_agroforestry,166,1,Narok,Musa,acuminata,18,200,300,-0.8152318,35.5371847,2077.6,4.88
504,6303,cropland_agroforestry,166,1,Narok,Musa,acuminata,10,150,20,-0.8152083,35.5371783,2077.8,5
505,6193,cropland_agroforestry,166,1,Narok,Musa,acuminata,30,200,90,-0.8152036,35.5371183,2080.2,4.98
506,6707,cropland_agroforestry,166,1,Narok,Grevillea,robusta,52,1300,420,-0.8151548,35.5368752,2090.3,4.925
507,6656,cropland_agroforestry,166,1,Narok,Grevillea,robusta,40,650,100,-0.8151218,35.5369556,2076.3,4.52
508,6708,cropland_agroforestry,166,1,Narok,Grevillea,robusta,35,900,460,-0.8151084,35.5369223,2090.4,4.98
509,6219,cropland_agroforestry,166,1,Narok,Musa,acuminata,30,180,80,-0.81508,35.5371683,2079.9,5
510,6657,cropland_agroforestry,166,1,Narok,Grevillea,robusta,25,700,300,-0.8150791,35.5370365,2077.5,4.6
511,6953,cropland_agroforestry,166,1,Narok,Eucalyptus,robusta,35,200,150,-0.8150007,35.5370421,2080.1,4.9
512,6724,cropland_agroforestry,166,1,Narok,Grevillea,robusta,50,630,300,-0.8149731,35.5371204,2080,4.84
513,6725,cropland_agroforestry,166,1,Narok,Grevillea,robusta,30,550,200,-0.814972,35.5371038,2080,4.82
514,3250,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,15,280,300,-0.81422,37.2532033,1326.3,4.5
515,3236,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,35,400,300,-0.814158,37.2528732,1081.7,4.55
516,3238,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,25,500,450,-0.8141154,37.2529037,1080.9,4.816
517,3235,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,6,400,350,-0.8141143,37.2531904,1094.4,3.34
518,1201,natural_forest_agroforestry,156,4,Murang'a,Acacia,melanoxylon,20,350,300,-0.8141107,37.2529117,1081.1,3.9
519,3239,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,35,400,500,-0.8140982,37.2529061,1081,4.6
520,3241,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,8,200,70,-0.8140941,37.2527592,1078.9,3.666
521,3214,natural_forest_agroforestry,156,4,Murang'a,Acacia,nilotica,10,700,400,-0.8140905,37.2531051,1098.3,4.74
522,3210,natural_forest_agroforestry,156,4,Murang'a,Acacia,nilotica,30,500,400,-0.8140815,37.2529892,1081.5,3.8
523,3208,natural_forest_agroforestry,156,4,Murang'a,Acacia,nilotica,35,650,450,-0.8140667,37.2531592,1070.2,5
524,3215,natural_forest_agroforestry,156,4,Murang'a,Acacia,nilotica,12,800,500,-0.8140614,37.2528529,1097.3,5
525,3240,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,15,900,700,-0.8140384,37.2530486,1097.6,3.18
526,3209,natural_forest_agroforestry,156,4,Murang'a,Acacia,nilotica,25,350,250,-0.8139745,37.253068,1072.1,4.4
527,3251,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,40,450,500,-0.8139697,37.2527791,929.5,5
528,3274,natural_forest_agroforestry,156,4,Murang'a,Acacia,drepanolobium,35,450,350,-0.8138409,37.2531143,1072.2,4.74
529,3252,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,20,430,400,-0.8137518,37.2526465,930.4,4.92
530,3237,natural_forest_agroforestry,156,4,Murang'a,Acacia,tortilis,45,650,550,-0.8136786,37.2532175,1071.9,4.7
531,2540,cropland_agroforestry,155,4,Murang'a,Grevillea,robusta,10,800,300,-0.8083335,36.8937694,1987.4,4.625
532,2539,cropland_agroforestry,155,4,Murang'a,Grevillea,robusta,30,900,400,-0.8083046,36.8939343,1987.3,4.466
533,1327,cropland_agroforestry,155,4,Murang'a,Musa,acuminata,20,400,180,-0.8079633,36.8942468,1995.7,4.32
534,1489,cropland_agroforestry,155,4,Murang'a,Musa,acuminata,25,350,250,-0.8078945,36.8941103,1979.2,4.45
535,1645,cropland_agroforestry,155,4,Murang'a,Eucalyptus,robusta,25,450,300,-0.8077316,36.8941132,1979.4,4.84
536,1644,cropland_agroforestry,155,4,Murang'a,Eucalyptus,robusta,70,550,400,-0.8077245,36.8940745,1979.5,4.86
537,2662,natural_forest_agroforestry,145,4,Embu,Acacia,senegal,18,450,350,-0.8036224,37.6715424,1056.1,4.883
538,3221,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,35,850,550,-0.803534,37.671294,1055.6,4.62
539,2666,natural_forest_agroforestry,145,4,Embu,Acacia,senegal,25,650,350,-0.8034301,37.6710052,1055.7,4.916
540,3213,natural_forest_agroforestry,145,4,Embu,Acacia,nilotica,34,600,540,-0.8032262,37.6717873,1030.4,5
541,3255,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,25,750,600,-0.8029151,37.6714451,1058.2,4.6
542,3253,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,12,800,600,-0.8028927,37.6713755,1057.9,4.96
543,1118,natural_forest_agroforestry,145,4,Embu,Acacia,mellifera,35,400,450,-0.8028834,37.6715401,1002.3,4.9
544,3223,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,100,750,650,-0.8028668,37.6717779,1000.5,4.94
545,3243,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,16,380,500,-0.8027724,37.6712181,1038.6,4.9
546,3242,natural_forest_agroforestry,145,4,Embu,Acacia,tortilis,38,680,530,-0.8026833,37.6714933,1032.4,4.66
547,6297,cropland_agroforestry,181,2,Kisii,Musa,acuminata,50,630,200,-0.800785,34.632321,1484.7,4.96
548,6755,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,40,800,500,-0.8007725,34.632164,1486.2,4.95
549,6754,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,50,900,300,-0.8007617,34.6322767,1484.8,4.7
550,6207,cropland_agroforestry,181,2,Kisii,Musa,acuminata,60,680,180,-0.8007511,34.6322031,1484.5,4.1
551,6230,cropland_agroforestry,181,2,Kisii,Musa,acuminata,60,600,230,-0.8007273,34.6321967,1484.4,5
552,6296,cropland_agroforestry,181,2,Kisii,Musa,acuminata,50,650,130,-0.800625,34.6320991,1485.9,3.92
553,6684,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,40,700,100,-0.8006077,34.632019,1483,4.9
554,6683,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,25,650,100,-0.8006067,34.6320533,1483,4.5
555,6280,cropland_agroforestry,181,2,Kisii,Musa,acuminata,50,600,100,-0.8006056,34.6320459,1483,4.64
556,6751,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,28,720,130,-0.8005885,34.6323172,1485.9,4.28
557,6279,cropland_agroforestry,181,2,Kisii,Musa,acuminata,50,500,100,-0.8005875,34.6320392,1483,5
558,6685,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,70,1200,130,-0.8005768,34.6319212,1483.7,4.55
559,6753,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,70,1000,400,-0.8005719,34.6322577,1484.8,4.18
560,6986,cropland_agroforestry,181,2,Kisii,Eucalyptus,robusta,30,1000,220,-0.8005678,34.6322572,1484.6,4.2
561,6750,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,72,1100,300,-0.8005677,34.6324279,1484.6,2.5
562,6985,cropland_agroforestry,181,2,Kisii,Eucalyptus,robusta,25,650,240,-0.800533,34.6323322,1484.9,4.1
563,6308,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,350,100,-0.8005218,34.6320722,1483.2,4.98
564,6752,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,38,950,350,-0.8005177,34.632288,1483.7,4.9
565,6682,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,80,1200,250,-0.8005049,34.6320369,1483.1,4.94
566,6229,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,450,200,-0.8005045,34.6321639,1484.1,4.46
567,6681,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,100,1200,17,-0.8004988,34.6321303,1483.1,4.75
568,6278,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,300,100,-0.8004962,34.6320241,1483.1,5
569,6307,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,400,250,-0.8004772,34.632107,1483.3,4.9
570,6277,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,300,100,-0.8004553,34.6321109,1483.1,4.825
571,6680,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,30,900,300,-0.8004358,34.6319825,1483.3,4.783
572,6679,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,70,900,20,-0.8004176,34.631992,1483.3,5
573,6276,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,450,100,-0.8003972,34.6320445,1483.3,4.86
574,6678,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,18,600,100,-0.8003319,34.6321434,1483.4,4.75
575,6677,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,40,900,250,-0.8002995,34.6321884,1483.4,4.9
576,6306,cropland_agroforestry,181,2,Kisii,Musa,acuminata,35,400,100,-0.8002632,34.6322001,1483.4,4.74
577,6676,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,40,800,100,-0.8002559,34.6322781,1483.2,5
578,6675,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,70,900,300,-0.8002255,34.6322899,1483.3,4.95
579,6206,cropland_agroforestry,181,2,Kisii,Musa,acuminata,55,350,250,-0.8002067,34.6324,1485.8,4.9
580,6305,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,500,100,-0.8001819,34.63231,1483.3,5
581,6650,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,110,1920,620,-0.800145,34.6326027,1516,4.78
582,6274,cropland_agroforestry,181,2,Kisii,Musa,acuminata,35,500,100,-0.8001031,34.6325279,1483.4,4.8
583,6749,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,40,630,330,-0.8000969,34.632486,1499.4,4.4
584,6674,cropland_agroforestry,181,2,Kisii,Grevillea,robusta,30,700,100,-0.8000503,34.6323834,1483.3,4.82
585,6275,cropland_agroforestry,181,2,Kisii,Musa,acuminata,40,500,100,-0.7999571,34.6324292,1483.3,4.96
586,6965,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,40,650,230,-0.7622428,34.9660624,1994.8,2.7
587,6928,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,35,750,350,-0.7621555,34.9658478,1978.1,4.84
588,6929,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,25,650,250,-0.7620809,34.9656497,1982.3,4.54
589,6964,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,80,950,430,-0.7620659,34.9662698,1993.7,4.18
590,6963,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,40,530,300,-0.7620646,34.9663857,1984.3,4.18
591,6730,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,20,500,100,-0.7619807,34.9664145,1981,4.8
592,6966,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,40,430,150,-0.761968,34.9660831,1893.1,3.35
593,6961,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,28,350,200,-0.761959,34.966468,1979.3,3.22
594,6962,cropland_agroforestry,174,2,Nyamira,Eucalyptus,robusta,30,200,100,-0.7619325,34.9664195,1980.6,4.6
595,6665,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,10,400,100,-0.7617863,34.9653667,1964.3,4.35
596,6666,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,45,800,300,-0.7617723,34.96561,1965.5,4.56
597,6663,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,5,200,20,-0.7617683,34.9654949,1964.1,4.85
598,6667,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,50,900,100,-0.7617526,34.9656724,1950.8,5
599,6664,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,5,200,20,-0.7617469,34.9654177,1964.3,4.9
600,6710,cropland_agroforestry,174,2,Nyamira,Grevillea,robusta,54,1400,350,-0.7616917,34.9659267,1955.6,3.8
601,6258,cropland_agroforestry,174,2,Nyamira,Musa,acuminata,30,250,300,-0.7615209,34.9665005,1962.5,3.42
602,6259,cropland_agroforestry,174,2,Nyamira,Musa,acuminata,20,250,300,-0.7614676,34.9663428,1963.9,4.72
603,6758,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,44,630,120,-0.7584094,34.6542871,1661.3,4.05
604,6759,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,42,650,130,-0.7583438,34.6541433,1662.2,4.45
605,6760,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,28,420,110,-0.7583354,34.6541391,1662.3,4.72
606,6762,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,32,700,180,-0.7583272,34.6538428,1662.8,4.916
607,6761,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,40,630,110,-0.7583269,34.65395,1662.7,4.18
608,6987,cropland_agroforestry,180,2,Kisii,Eucalyptus,robusta,62,1150,400,-0.7582989,34.6537966,1668,4.02
609,6763,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,30,650,160,-0.7582944,34.6538023,1667.9,4.2
610,6232,cropland_agroforestry,180,2,Kisii,Musa,acuminata,45,430,250,-0.7582399,34.6542278,1660.8,3.98
611,6300,cropland_agroforestry,180,2,Kisii,Musa,acuminata,40,380,200,-0.7582383,34.65401,1660.4,5
612,6209,cropland_agroforestry,180,2,Kisii,Musa,acuminata,40,400,180,-0.7582268,34.6539539,1660.5,4.966
613,6299,cropland_agroforestry,180,2,Kisii,Musa,acuminata,50,600,250,-0.7582026,34.6543375,1659.9,4.6
614,6764,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,34,1000,150,-0.7581923,34.6539199,1667.2,4.9
615,6208,cropland_agroforestry,180,2,Kisii,Musa,acuminata,38,430,310,-0.7581845,34.6542924,1659.6,4.933
616,6988,cropland_agroforestry,180,2,Kisii,Eucalyptus,robusta,70,1200,350,-0.7581661,34.6538936,1668.4,3.88
617,6210,cropland_agroforestry,180,2,Kisii,Musa,acuminata,35,400,220,-0.7581594,34.6539497,1660.6,4.4
618,6756,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,45,650,120,-0.7581267,34.6541313,1659.9,4.816
619,6687,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,25,500,100,-0.7581159,34.6543973,1616.3,4.94
620,6231,cropland_agroforestry,180,2,Kisii,Musa,acuminata,25,240,120,-0.7580867,34.6541617,1660,4.8
621,6298,cropland_agroforestry,180,2,Kisii,Musa,acuminata,42,630,120,-0.7580803,34.6541835,1659.7,4.725
622,6688,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,600,100,-0.7580724,34.6542883,1616.7,4.72
623,6757,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,42,720,220,-0.7580659,34.6541523,1660,4.82
624,6693,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,420,100,-0.7580533,34.654417,1619.3,4.88
625,6694,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,25,500,100,-0.7580257,34.6544475,1619.3,4.96
626,6686,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,25,450,300,-0.7580132,34.6544559,1616.3,4.82
627,6691,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,15,600,100,-0.7580071,34.6543085,1618.1,4.975
628,6689,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,600,100,-0.758005,34.6542962,1616.8,4.2
629,6695,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,440,100,-0.758003,34.6544243,1619.3,4.92
630,6690,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,500,100,-0.7579892,34.6542767,1617.9,4.9
631,6692,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,25,600,100,-0.7579745,34.6543959,1618.9,4.7
632,6281,cropland_agroforestry,180,2,Kisii,Musa,acuminata,25,410,300,-0.7579714,34.654338,1619.3,4.683
633,6696,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,20,800,100,-0.757963,34.6544316,1616.6,4.96
634,6697,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,30,900,100,-0.7579617,34.6543843,1616.7,4.966
635,6698,cropland_agroforestry,180,2,Kisii,Grevillea,robusta,30,650,100,-0.7579482,34.6543947,1617.1,4.36
636,6654,cropland_agroforestry,179,2,Kisii,Grevillea,robusta,52,1600,300,-0.7153609,34.6558334,1503.9,4.96
