FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,NDVI,EVI,NDWI,RDVI,NDVI_red_edge,mNDVI_red_edge,MSR_red_edge,CI_red_edge,MSI,LSWI,MTCI,IRECI,PSRI,NDVIA,TCARI,MCARI,TVI,SAVI,Temp_mean,Temp_max,Temp_min,Temp_skew,Temp_kurtosis,Elevation_x,Precip_mean,Precip_max,Precip_min,Precip_skew,Precip_kurtosis,Elevation_y,Slope,Aspect,Hill_shade
2321,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,48,1100,300,-0.5502748,37.3989978,1347.9,4.783,1971,1319,382,560,794,1139,1856,2128,2221,2315,2275,0.473300166,0.86568794,0.059637405,0.922295445,0.178479048,-0.267524116,1.797229219,0.949956102,1.126839168,0.25480226,2.07826087,4.272463768,0.221982759,0.420076538,0.271875,0.169973661,0.473300166,0.473221688,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
2250,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,45,950,350,-0.5502733,37.39905,1390.6,4.7,2030,1375,371,604,905,1301,2041,2293,2762,2488,2547,0.506408508,0.858053784,0.152754591,1.01937073,0.179510426,-0.218853197,2.051933702,1.122982321,1.360591133,0.335267102,1.868686869,4.217171717,0.261636453,0.459881129,0.251249388,0.161414297,0.506408508,0.506339468,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
1416,cropland_agroforestry,150,4,Kirinyaga,Musa,acuminata,40,450,350,-0.5502637,37.3987362,1342.6,4.9,1925,1397,358,572,636,1037,2019,2386,2501,2529,2275,0.594517055,1.283374622,0.130140081,1.320362006,0.239689181,-0.299797434,2.932389937,1.411764706,1.299220779,0.283222165,2.448877805,4.142144638,0.137691927,0.533619456,0.349380882,0.255737705,0.594517055,0.594422311,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1365,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1365,4.627503395,126.8686295,169
2247,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,55,950,300,-0.5502517,37.3993833,1389.8,3.7,2064,1419,556,795,794,1317,2161,2419,2458,2640,2547,0.511685117,1.36259417,0.087129589,1.035542201,0.247749882,-0.22094055,2.095717884,0.866362946,1.190891473,0.267990714,1.61376673,3.068833652,0.110134197,0.43697479,0.264044424,0.281548975,0.511685117,0.511606457,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1356,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1356,5.623829842,80.53810883,163
2248,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,65,1050,550,-0.5502308,37.3992504,1390.7,2.7,2064,1419,554,810,704,1317,2161,2419,2384,2640,2547,0.544041451,1.711491443,0.071942446,1.139421228,0.30331519,-0.22094055,2.386363636,0.810174639,1.15503876,0.253747042,1.376835237,2.621533442,0.069412309,0.461285008,0.255714947,0.349582384,0.544041451,0.543953375,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
1379,cropland_agroforestry,150,4,Kirinyaga,Musa,acuminata,12,300,400,-0.5502233,37.3990799,1372,1.975,2030,1375,451,722,898,1301,2041,2293,2432,2488,2547,0.460660661,0.864030641,0.090094128,0.887084671,0.183265121,-0.218853197,1.708240535,0.869331284,1.198029557,0.277646441,1.836228288,3.945409429,0.219010289,0.405712774,0.250563449,0.179093005,0.460660661,0.460591503,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
2249,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,35,1050,250,-0.5502012,37.3991776,1390.7,4.1,2030,1375,556,800,836,1301,2041,2293,2298,2488,2547,0.46649649,1.162162162,0.061922366,0.90322248,0.217594759,-0.218853197,1.748803828,0.76633359,1.132019704,0.251293221,1.591397849,3.193548387,0.137187653,0.396205962,0.244487996,0.242890085,0.46649649,0.466422077,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
1319,cropland_agroforestry,150,4,Kirinyaga,Musa,acuminata,28,400,120,-0.5501984,37.3992281,1364.4,4.76,2064,1419,554,810,704,1317,2161,2419,2384,2640,2547,0.544041451,1.711491443,0.071942446,1.139421228,0.30331519,-0.22094055,2.386363636,0.810174639,1.15503876,0.253747042,1.376835237,2.621533442,0.069412309,0.461285008,0.255714947,0.349582384,0.544041451,0.543953375,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1362,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1362,8.731100082,108.4341583,154
2567,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,23,900,280,-0.5501888,37.3993613,1363.9,4.74,2064,1419,556,795,794,1317,2161,2419,2458,2640,2547,0.511685117,1.36259417,0.087129589,1.035542201,0.247749882,-0.22094055,2.095717884,0.866362946,1.190891473,0.267990714,1.61376673,3.068833652,0.110134197,0.43697479,0.264044424,0.281548975,0.511685117,0.511606457,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1356,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1356,5.623829842,80.53810883,163
1413,cropland_agroforestry,150,4,Kirinyaga,Musa,acuminata,30,2400,220,-0.5501714,37.3993504,1347.8,4.78,2166,1383,479,778,855,1427,2174,2390,2288,2595,2267,0.455933821,0.936234157,0.027391109,0.874160025,0.250657318,-0.205677707,1.676023392,0.6033637,1.056325023,0.246526832,1.305944056,2.963286713,0.172953082,0.395637769,0.222263109,0.267974772,0.455933821,0.455861301,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1357,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1357,11.03064823,85.2365799,146
2568,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,5,100,20,-0.5501546,37.3993928,1364.3,4.975,2166,1383,479,778,855,1427,2174,2390,2288,2595,2267,0.455933821,0.936234157,0.027391109,0.874160025,0.250657318,-0.205677707,1.676023392,0.6033637,1.056325023,0.246526832,1.305944056,2.963286713,0.172953082,0.395637769,0.222263109,0.267974772,0.455933821,0.455861301,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1357,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1357,11.03064823,85.2365799,146
2145,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,60,1100,300,-0.5501499,37.3990289,1342.6,4.88,2171,1586,407,633,888,1269,2037,2267,2101,2423,2138,0.405821345,0.692747002,-0.016385768,0.744545701,0.176634214,-0.262209302,1.365990991,0.655634358,0.967756794,0.139679957,2.015748031,4.278215223,0.236131566,0.357184923,0.264212077,0.164381403,0.405821345,0.40575347,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1363,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1363,8.339769363,83.66009521,154
2246,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,35,950,200,-0.5501372,37.3994769,1392.2,4.566,2083,1338,544,768,904,1305,2161,2422,2314,2553,2267,0.438160348,0.963377972,0.05253582,0.826688464,0.181530104,-0.229634002,1.559734513,0.773180077,1.110897744,0.267250821,2.134663342,4.032418953,0.166589542,0.374800638,0.279777881,0.190651341,0.438160348,0.438092279,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1357,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1357,11.03064823,85.2365799,146
2480,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,20,1300,550,-0.550137,37.3992339,1369.2,4.8,2176,1582,686,1048,1256,1502,2232,2470,2515,2692,2267,0.333863697,0.641430609,0.072266041,0.578499042,0.089195069,-0.183251767,1.002388535,0.674434088,1.155790441,0.227727606,2.967479675,6.284552846,0.255376344,0.282477002,0.239605735,0.055126498,0.333863697,0.333819435,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1363,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1363,8.339769363,83.66009521,154
2144,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,40,900,350,-0.5501215,37.3991015,1342.5,4.98,2176,1582,506,817,1116,1502,2232,2470,2441,2692,2267,0.37250492,0.619970054,0.057396578,0.665030936,0.147440794,-0.183251767,1.187275986,0.625166445,1.121783088,0.213522247,1.89119171,4.471502591,0.273297491,0.326113709,0.227060932,0.12436751,0.37250492,0.372452565,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1363,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1363,8.339769363,83.66009521,154
2432,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,12,1300,500,-0.5500565,37.399435,1367.9,4.033,2083,1338,472,766,1002,1305,2161,2422,2423,2553,2267,0.414890511,0.72559232,0.075454949,0.767061048,0.131339402,-0.229634002,1.418163673,0.856704981,1.163226116,0.288487104,2.825082508,5.574257426,0.245256826,0.364639466,0.288847756,0.104521073,0.414890511,0.414829952,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1357,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1357,11.03064823,85.2365799,146
2143,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,40,850,200,-0.5500484,37.399189,1342.6,4.74,2176,1582,608,888,1236,1502,2232,2470,2598,2692,2267,0.355242567,0.624197984,0.088395475,0.625664938,0.097151205,-0.183251767,1.101941748,0.729693742,1.193933824,0.243062201,2.744360902,6.105263158,0.281362007,0.30661864,0.23781362,0.058055925,0.355242567,0.355196245,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1363,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1363,8.339769363,83.66009521,154
2320,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,38,1000,200,-0.5500408,37.399527,1347.9,4.84,2083,1338,394,628,866,1305,2161,2422,2131,2553,2267,0.422088755,0.723187743,0.011390603,0.785214314,0.202210963,-0.229634002,1.46073903,0.632950192,1.023043687,0.228596137,1.949886105,4.025056948,0.218417399,0.373046299,0.27626099,0.196781609,0.422088755,0.422018349,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1351,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1351,9.76399231,48.81538391,157
2479,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,15,1600,600,-0.5500332,37.3993682,1369.2,3.15,2166,1383,434,712,950,1427,2174,2390,2350,2595,2267,0.424242424,0.729774812,0.040744021,0.790695493,0.200673117,-0.205677707,1.473684211,0.646811493,1.084949215,0.259040986,1.566037736,3.647798742,0.237350506,0.374933048,0.23100276,0.195094604,0.424242424,0.424178155,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1357,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1357,11.03064823,85.2365799,146
2566,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,32,1200,400,-0.5499915,37.3996265,1362.9,4.733,2221,1620,403,656,844,1283,2008,2287,2480,2343,2379,0.492178099,0.904367054,0.055094661,0.976745836,0.206393982,-0.267694064,1.938388626,0.932969602,1.116614138,0.209756098,1.651480638,3.656036446,0.219621514,0.438958948,0.245119522,0.204988309,0.492178099,0.492104076,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1351,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1351,9.76399231,48.81538391,157
2142,cropland_agroforestry,150,4,Kirinyaga,Grevillea,robusta,65,900,250,-0.5499884,37.3995812,1342.5,4.64,2092,1534,330,558,710,1229,2070,2286,2483,2443,2267,0.555277169,1.038299368,0.085464481,1.17755202,0.267663744,-0.259861488,2.497183099,1.020341741,1.186902486,0.236245955,1.620423892,3.352601156,0.183574879,0.503264263,0.274879227,0.275996745,0.555277169,0.55519023,20.64970497,22.44295363,18.97240734,-0.22710649,-0.584254303,1351,0.128670851,0.466117714,0.03128155,1.994248667,4.030141003,1351,9.76399231,48.81538391,157
2377,cropland_agroforestry,124,4,Nyeri,Grevillea,robusta,82,1000,300,-0.5154894,36.9392087,1803.5,4.96,1680,969.5,399.5,631,577,909,2458.5,2918.5,2824.5,3125,3058,0.66073791,1.707178124,0.254079254,1.604266653,0.223418573,-0.297798378,3.895147314,2.107260726,1.68125,0.488929889,4.667168675,6.201807229,0.072198495,0.591291765,0.477201546,0.253135314,0.66073791,0.6606408,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1816,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1816,16.45710945,350.5372925,189
2378,cropland_agroforestry,124,4,Nyeri,Grevillea,robusta,70,1300,500,-0.515489,36.9391924,1804.3,4.966,1680,969.5,399.5,631,577,909,2458.5,2918.5,2824.5,3125,3058,0.66073791,1.707178124,0.254079254,1.604266653,0.223418573,-0.297798378,3.895147314,2.107260726,1.68125,0.488929889,4.667168675,6.201807229,0.072198495,0.591291765,0.477201546,0.253135314,0.66073791,0.6606408,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1816,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1816,16.45710945,350.5372925,189
1321,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,20,250,120,-0.5154188,36.939135,1822.4,4.84,1680,969.5,399.5,631,577,909,2458.5,2918.5,2824.5,3125,3058,0.66073791,1.707178124,0.254079254,1.604266653,0.223418573,-0.297798378,3.895147314,2.107260726,1.68125,0.488929889,4.667168675,6.201807229,0.072198495,0.591291765,0.477201546,0.253135314,0.66073791,0.6606408,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1816,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1816,16.45710945,350.5372925,189
1455,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,12,300,250,-0.5154107,36.9392468,1817.9,4.875,1717.5,996.5,458.5,662.5,679,986.5,2455,2931.5,2809.5,3143.5,3058,0.61072094,1.545744758,0.241219351,1.384290657,0.18462924,-0.270340237,3.137702504,1.847947288,1.63580786,0.476353127,4.775609756,6.492682927,0.089816701,0.539777046,0.453482688,0.20466295,0.61072094,0.610633419,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1819,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1819,16.82601929,344.4752808,194
1454,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,25,450,300,-0.5153607,36.9393857,1810.6,4.94,1596.5,885,432,687,620,899.5,2329,2810,2873.5,2963.5,3078.5,0.645055102,1.679460426,0.285682327,1.531197967,0.183942086,-0.279246795,3.634677419,2.194552529,1.799874726,0.529067447,5.114490161,6.787119857,0.08072134,0.574066998,0.467024474,0.206781545,0.645055102,0.644962793,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1453,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,20,700,400,-0.5153448,36.9392613,1817.9,4.816,1717.5,996.5,458.5,662.5,679,986.5,2455,2931.5,2809.5,3143.5,3058,0.61072094,1.545744758,0.241219351,1.384290657,0.18462924,-0.270340237,3.137702504,1.847947288,1.63580786,0.476353127,4.775609756,6.492682927,0.089816701,0.539777046,0.453482688,0.20466295,0.61072094,0.610633419,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1457,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,30,700,400,-0.5153367,36.93928,1818.1,3.6,1717.5,996.5,538,797.5,822.5,986.5,2455,2931.5,2613,3143.5,3058,0.521175957,1.273833238,0.206789054,1.06515153,0.090657822,-0.270340237,2.176899696,1.648758236,1.52139738,0.447845962,8.954268293,11.68902439,0.115885947,0.450610293,0.465173116,0.075316776,0.521175957,0.521100116,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1456,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,35,400,200,-0.5152933,36.9392762,1810.6,4.92,1720,955,455,688,594,1039.5,2526.5,2960,2969.5,3107,3057,0.666619896,1.902226137,0.266446316,1.632764054,0.272727273,-0.246602645,3.999158249,1.856661857,1.726453488,0.513313798,3.337822671,4.64983165,0.055016822,0.591140973,0.435582822,0.316113516,0.666619896,0.666526375,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1460,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,15,300,150,-0.5152557,36.9392497,1818.3,4.533,1720,955,455,688,594,1039.5,2526.5,2960,2969.5,3107,3057,0.666619896,1.902226137,0.266446316,1.632764054,0.272727273,-0.246602645,3.999158249,1.856661857,1.726453488,0.513313798,3.337822671,4.64983165,0.055016822,0.591140973,0.435582822,0.316113516,0.666619896,0.666526375,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1458,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,35,450,250,-0.5151949,36.9393561,1810.7,5,1720,955,337,602.5,457,1039.5,2526.5,2960,3103.5,3107,3057,0.743294481,1.993446821,0.28682492,2.074714314,0.389241564,-0.246602645,5.791028446,1.985569986,1.804360465,0.529382777,2.5527897,3.758798283,0.047496537,0.679025016,0.42473778,0.425204425,0.743294481,0.743190115,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
1459,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,30,450,200,-0.5151852,36.9393154,1810.8,4.95,1720,955,337,602.5,457,1039.5,2526.5,2960,3103.5,3107,3057,0.743294481,1.993446821,0.28682492,2.074714314,0.389241564,-0.246602645,5.791028446,1.985569986,1.804360465,0.529382777,2.5527897,3.758798283,0.047496537,0.679025016,0.42473778,0.425204425,0.743294481,0.743190115,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,8.73077774,341.5643616,189
2266,cropland_agroforestry,124,4,Nyeri,Grevillea,robusta,75,1050,250,-0.5151445,36.938968,1793.7,5,1483.5,679,225,396,256.5,747,2661.5,3289,3015.5,3508.5,3057,0.843215159,2.404986053,0.340520116,3.011628291,0.488789238,-0.330195024,10.75633528,3.036813922,2.032692956,0.63242658,3.903160041,4.967380224,0.011835431,0.788961967,0.538606049,0.51686747,0.843215159,0.843086325,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1811,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1811,6.721255302,344.0539856,186
1322,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,30,600,180,-0.515103,36.9390555,1821.6,5,1576.5,786.5,227,378,269.5,874,2522.5,2973.5,3014,3304.5,3057,0.835845896,2.342123229,0.313146716,2.917530064,0.52864014,-0.286676189,10.18367347,2.448512586,1.911830003,0.586107091,2.727047146,3.797353184,0.016848365,0.781797465,0.474886026,0.543592677,0.835845896,0.835718636,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1809,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1809,1.854334116,0,180
1463,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,10,250,200,-0.5150522,36.9395284,1817.9,4.95,1686.5,866.5,320.5,618.5,432.5,995.5,2656.5,3064.5,3234.5,3228,2891.5,0.764112353,2.044210987,0.314570209,2.224946743,0.394257703,-0.25764355,6.478612717,2.249121045,1.917877261,0.577420141,2.95026643,4.14920071,0.042160738,0.702695925,0.45782044,0.429934706,0.764112353,0.76400818,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1813,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1813,5.232194424,314.9988403,192
1323,cropland_agroforestry,124,4,Nyeri,Musa,acuminata,25,530,250,-0.5150414,36.9392319,1804.1,4.86,1737.5,909.5,368.5,676.5,520,1058,2745,3279,3045.5,3428.5,3057,0.708315804,1.855484535,0.273468534,1.854750431,0.340937896,-0.243069218,4.856730769,1.878544423,1.752805755,0.540075853,3.135687732,4.417286245,0.055191257,0.641967463,0.452459016,0.378166352,0.708315804,0.708216489,15.66674329,17.16696972,13.88698351,-0.149942465,-1.173977228,1810,0.136298492,0.469011549,0.042235945,2.15205542,4.544342663,1810,5.91779995,321.3390503,192
